date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:10	22903/22903	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f3ae83-5977%22	https://www.athenastudio.co/themes/naxos/assets/js/main.js	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/js/main.js	(from https://www.athenastudio.co/themes/naxos/image.html)
15:06:10	5496/5496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a7a791-1578%22	https://www.athenastudio.co/themes/naxos/assets/library/settings/jquery.cookies.min.js	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/settings/jquery.cookies.min.js	(from https://www.athenastudio.co/themes/naxos/image.html)
15:06:11	2843/2843	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a7a791-b1b%22	https://www.athenastudio.co/themes/naxos/assets/library/settings/settings.js	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/settings/settings.js	(from https://www.athenastudio.co/themes/naxos/image.html)
15:06:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20Oct%202024%2008:06:10%20GMT	https://www.athenastudio.co/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.athenastudio.co/themes/naxos/image.html)
15:06:11	7997/7997	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2001%20Oct%202024%2008:06:11%20GMT	https://www.athenastudio.co/cdn-cgi/challenge-platform/h/g/scripts/jsd/ec4b873d446c/main.js?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/cdn-cgi/challenge-platform/h/g/scripts/jsd/ec4b873d446c/maind41d.js	(from https://www.athenastudio.co/themes/naxos/image.html)
15:06:12	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a773-21676%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:13	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a773-21676%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:14	78472/78472	---M--	200	added ('OK')	font/woff2	etag:%2261a7a774-13288%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.woff2	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:15	92136/92136	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a773-167e8%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:16	136516/136516	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a773-21544%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:18	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a775-b6819%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-brands-400.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:18	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a774-862e%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:19	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a774-862e%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:20	13588/13588	---M--	200	added ('OK')	font/woff2	etag:%2261a7a774-3514%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.woff2	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:21	16776/16776	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a774-4188%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:22	34052/34052	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a774-8504%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:23	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a774-2354a%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-regular-400.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:24	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a775-3200e%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:25	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a775-3200e%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:26	80252/80252	---M--	200	added ('OK')	font/woff2	etag:%2261a7a776-1397c%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.woff2	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:27	104280/104280	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a775-19758%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:29	204528/204528	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a775-31ef0%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:31	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a777-e0047%22	https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/fontawesome/webfonts/fa-solid-900.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/fontawesome/css/all.min.css)
15:06:31	16304/16304	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a77a-3fb0%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/styles.css)
15:06:32	16304/16304	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a77a-3fb0%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/styles.css)
15:06:32	7712/7712	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a77b-1e20%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/styles.css)
15:06:33	16104/16104	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a77a-3ee8%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/styles.css)
15:06:34	34229/34229	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a77a-85b5%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/arrows/fonts/linea-arrows-10.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/arrows/styles.css)
15:06:35	21478/21478	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a77f-53e6%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/styles.css)
15:06:36	21478/21478	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a77f-53e6%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/styles.css)
15:06:36	12260/12260	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a780-2fe4%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/styles.css)
15:06:37	21284/21284	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a780-5324%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/styles.css)
15:06:38	47869/47869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a780-bafd%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/basic/fonts/linea-basic-10.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/basic/styles.css)
15:06:39	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a781-3eee%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/styles.css)
15:06:40	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a781-3eee%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/styles.css)
15:06:40	5704/5704	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a782-1648%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/styles.css)
15:06:41	15892/15892	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a781-3e14%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/styles.css)
15:06:42	37104/37104	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a781-90f0%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/fonts/linea-ecommerce-10.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/ecommerce/styles.css)
15:06:43	16776/16776	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a783-4188%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/software/styles.css)
15:06:44	16776/16776	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a783-4188%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/software/styles.css)
15:06:45	7892/7892	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a783-1ed4%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/software/styles.css)
15:06:46	16564/16564	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a783-40b4%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/software/styles.css)
15:06:47	32228/32228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a783-7de4%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/software/fonts/linea-software-10.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/software/styles.css)
15:06:47	21514/21514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a784-540a%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/styles.css)
15:06:48	21514/21514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a784-540a%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.eot?	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10d41d.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/styles.css)
15:06:49	7936/7936	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a784-1f00%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.woff	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/styles.css)
15:06:50	21308/21308	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a785-533c%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.ttf	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/styles.css)
15:06:51	48132/48132	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a784-bc04%22	https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/linea/weather/fonts/linea-weather-10.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/linea/weather/styles.css)
15:06:52	5840/5840	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a7a778-16d0%22	https://www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcase.eot?55356177	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcaseeead.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/lightcase/css/lightcase.css)
15:06:52	3160/3160	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2261a7a778-c58%22	https://www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcase.woff?55356177	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcaseeead.woff	(from https://www.athenastudio.co/themes/naxos/assets/library/lightcase/css/lightcase.css)
15:06:53	5668/5668	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2261a7a778-1624%22	https://www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcase.ttf?55356177	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcaseeead.ttf	(from https://www.athenastudio.co/themes/naxos/assets/library/lightcase/css/lightcase.css)
15:06:54	2782/2782	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261a7a778-ade%22	https://www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcase.svg?55356177	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/lightcase/fonts/lightcaseeead.svg	(from https://www.athenastudio.co/themes/naxos/assets/library/lightcase/css/lightcase.css)
15:06:55	44688/44688	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2008:06:55%20GMT	https://www.athenastudio.co/themes/naxos/assets/library/owlcarousel/owl.video.play.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/owlcarousel/owl.video.play.png	(from https://www.athenastudio.co/themes/naxos/assets/library/owlcarousel/owl.carousel.min.css)
15:06:56	3250/3250	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22620cf7cd-cb2%22	https://www.athenastudio.co/themes/naxos/assets/library/ytplayer/css/font/ytp-regular.eot	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/ytplayer/css/font/ytp-regular.eot	(from https://www.athenastudio.co/themes/naxos/assets/library/ytplayer/css/jquery.mb.ytplayer.min.css)
15:06:57	2737/2737	---M--	200	added ('OK')	image/png	etag:%2261a7a755-ab1%22	https://www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-1.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-1.png	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:06:58	3243/3243	---M--	200	added ('OK')	image/png	etag:%2261a7a755-cab%22	https://www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-2.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-2.png	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:06:58	3308/3308	---M--	200	added ('OK')	image/png	etag:%2261a7a756-cec%22	https://www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-3.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/bg-wave/wave-3.png	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:06:59	4408/4408	---M--	200	added ('OK')	image/png	etag:%2261a7a754-1138%22	https://www.athenastudio.co/themes/naxos/assets/images/bg-curve.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/bg-curve.png	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:06:59	26051/26051	---M--	200	added ('OK')	image/png	etag:%2261a7a755-65c3%22	https://www.athenastudio.co/themes/naxos/assets/images/bg-oval.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/bg-oval.png	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:07:00	667/667	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2229b-5d218710cd5e5%22	https://www.athenastudio.co/themes/naxos/assets/images/map-controller.svg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/images/map-controller.svg	(from https://www.athenastudio.co/themes/naxos/assets/css/style.css)
15:07:01	1377/1377	---M--	200	added ('OK')	image/png	etag:%2261a7a791-561%22	https://www.athenastudio.co/themes/naxos/assets/library/settings/images/icon_panel.png	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/assets/library/settings/images/icon_panel.png	(from https://www.athenastudio.co/themes/naxos/assets/library/settings/settings.css)
15:07:03	1916546/1916546	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7b5-1d3e82%22	https://www.athenastudio.co/themes/naxos/images/parallax/blog.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/parallax/blog.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:03	746959/746959	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a4-b65cf%22	https://www.athenastudio.co/themes/naxos/images/blog/post-slide-1.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/post-slide-1.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:05	628485/628485	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a6-99705%22	https://www.athenastudio.co/themes/naxos/images/blog/post-slide-2.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/post-slide-2.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:06	549876/549876	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a7a4-863f4%22	https://www.athenastudio.co/themes/naxos/images/blog/post-image.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/post-image.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:06	46641/46641	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a799-b631%22	https://www.athenastudio.co/themes/naxos/images/blog/author.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/author.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:07	15281/15281	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79e-3bb1%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-1.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-1.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:08	15323/15323	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79a-3bdb%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-2.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-2.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:08	12348/12348	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-303c%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-3.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-3.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:09	13943/13943	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79e-3677%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-4.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-4.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:10	12832/12832	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-3220%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-5.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-5.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
15:07:10	13300/13300	---M--	200	added ('OK')	image/jpeg	etag:%2261a7a79f-33f4%22	https://www.athenastudio.co/themes/naxos/images/blog/instagram-6.jpg	C:/Users/Admin/Desktop/testUI/www.athenastudio.co/themes/naxos/images/blog/instagram-6.jpg	(from https://www.athenastudio.co/themes/naxos/blog.html)
